鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price Yuan,the unit price a Yuan square meter,the berth category,berth shifting total area square meter,the berth total price Yuan,the note,serial number
板橋區,房地(土地+建物),新北市板橋區龍泉街72巷1~30號,25.6,住,,,1080526,土地1建物1車位0,四層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,99.0,3,2,1,有,無,8300000,83838,,0.0,0,共有人數2人。含增建或未登記建物。,RPUOMLLJPHOFFAF48CA
板橋區,房地(土地+建物),新北市板橋區大觀路二段174巷104弄1~30號,55.68,住,,,1080520,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,,83.82,3,3,2,有,無,8800000,104987,,0.0,0,頂樓及防火巷增建。,RPVQMLLJPHOFFAF78CA
板橋區,房地(土地+建物),新北市板橋區南雅南路二段142巷1~30號,34.19,住,,,1080606,土地3建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,115.25,3,2,1,有,有,6000000,52061,,0.0,0,親友、員工或其他特殊關係間之交易。;親友、員工或其他特殊關係間之交易。,RPQRMLLJPHOFFAF38CA
土城區,房地(土地+建物),新北市土城區廣福街14巷17弄1~30號,56.47,住,,,1080524,土地1建物1車位0,一層，二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0771122,130.14,6,1,3,有,無,7700000,59167,,0.0,0,親友、員工或其他特殊關係間之交易。;防火巷及夾層增建。,RPRRMLLJPHOFFAF48CA
土城區,車位,新北市土城區學府路二段1~30號,0.78,住,,,1080619,土地0建物0車位1,地下一層，地下二層,十五層,其他,停車空間,鋼筋混凝土造,0961002,32.43,0,0,0,有,有,1800000,,坡道平面,32.43,1800000,單獨車位交易。;,RPTRMLLJPHOFFAF68CA
土城區,土地,頂福段1~30地號,9.01,住,,,1080605,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,953575,105835,,0.0,0,,RPSNMLMJPHOFFAF28CA
板橋區,房地(土地+建物)+車位,新北市板橋區光環路二段1~30號,18.5,住,,,1080524,土地1建物1車位1,九層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1021226,159.61,3,2,2,有,有,20100000,125940,坡道平面,21.01,0,,RPVNMLMJPHOFFAF58CA
板橋區,房地(土地+建物),新北市板橋區中山路二段121~150號,10.6,住,,,1080526,土地1建物1車位0,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0871014,112.09,3,2,2,有,有,16280000,145240,,0.0,0,,RPUOMLMJPHOFFAF58CA
板橋區,房地(土地+建物),新北市板橋區民生路三段301~330號,4.87,住,,,1080604,土地1建物1車位0,三層,三十七層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0950914,145.55,4,2,2,有,有,15100000,103744,,0.0,0,含增建或未登記建物。內含獨立產權公設，未包含在棟數內。,RPOPMLMJPHOFFAF08CA
板橋區,房地(土地+建物),新北市板橋區觀光街69巷1~30號,27.5,住,,,1080526,土地1建物1車位0,三層，陽台,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0660110,82.47,3,2,1,有,無,8380000,101613,,0.0,0,含增建或未登記建物。,RPQPMLMJPHOFFAF28CA
土城區,房地(土地+建物),新北市土城區學成路91~120號,15.18,住,,,1080531,土地1建物1車位0,十六層,二十七層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050704,111.44,2,1,1,有,有,16960000,152190,,0.0,0,,RPRQMLMJPHOFFAF48CA
板橋區,房地(土地+建物)+車位,新北市板橋區南雅南路二段91~120號,35.19,住,,,1080504,土地2建物1車位1,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000602,296.74,4,2,3,有,有,40720000,148285,坡道平面,36.97,2200000,,RPPSMLMJPHOFFAF48CA
板橋區,房地(土地+建物)+車位,新北市板橋區南雅南路二段91~120號,35.19,住,,,1080423,土地2建物1車位2,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000602,334.72,4,2,3,有,有,46960000,162819,坡道平面,73.94,4500000,,RPQSMLMJPHOFFAF58CA
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路181~210號,5.51,商,,,1050715,土地1建物1車位1,十三層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071227,92.87,0,0,0,無,有,10180000,109616,坡道平面,23.98,0,,RPQNMLNJPHOFFAF18CA
板橋區,房地(土地+建物),新北市板橋區裕民街46巷1~30號,17.5,住,,,1080525,土地1建物1車位0,三層，陽台,四層,公寓(5樓含以下無電梯),住家用,加強磚造,,64.35,2,1,1,有,無,7850000,121989,,0.0,0,含增建或未登記建物。權利人姓名有難字。,RPUNMLNJPHOFFAF58CA
土城區,房地(土地+建物),新北市土城區中央路一段318巷4弄1~30號,26.79,住,,,1080510,土地3建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700404,91.59,3,2,2,有,無,8500000,92805,,0.0,0,含增建或未登記建物。;,RPWNMLNJPHOFFAF78CA
土城區,房地(土地+建物)+車位,新北市土城區中山路1~30號,153.05,工,,,1080610,土地1建物2車位2,八層,九層,廠辦,見其他登記事項,鋼筋混凝土造,1070702,578.01,0,0,0,無,有,53000000,91694,坡道平面,72.32,0,,RPQOMLNJPHOFFAF28CA
板橋區,房地(土地+建物),新北市板橋區龍泉街54巷8弄1~30號,25.91,住,,,1080527,土地2建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,95.22,3,2,2,有,無,9900000,103970,,0.0,0,含增建或未登記建物。,RPROMLNJPHOFFAF38CA
土城區,房地(土地+建物),新北市土城區學府路一段115巷1~30號,17.51,住,,,1080418,土地1建物1車位0,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820824,113.1,3,2,2,有,有,13780000,121839,,0.0,0,共有人數2人。含增建或未登記建物。,RPSOMLNJPHOFFAF48CA
板橋區,房地(土地+建物)+車位,新北市板橋區公園街31~60號,13.88,商,,,1080518,土地3建物1車位1,十五層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970319,137.79000000000002,2,2,2,有,有,18880000,137020,坡道平面,38.1,0,含增建或未登記建物。;,RPTOMLNJPHOFFAF58CA
板橋區,房地(土地+建物),新北市板橋區光環路二段61~90號,15.29,住,,,1060330,土地1建物1車位0,五層,二十層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼骨鋼筋混凝土造,1071213,107.88,2,2,2,有,有,16200000,150167,,0.0,0,本案房地交易總價為預售當時價格。,RPRNMLOJPHOFFAF38CA
板橋區,房地(土地+建物),新北市板橋區光環路二段31~60號,13.52,住,,,1080602,土地1建物1車位0,二十層,二十層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼骨鋼筋混凝土造,1071213,93.94,3,2,2,有,有,14150000,150628,,0.0,0,,RPSNMLOJPHOFFAF48CA
板橋區,房地(土地+建物),新北市板橋區民權路202巷21弄1~30號,26.25,住,,,1080503,土地1建物1車位0,二層，陽台,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0620512,89.32,3,1,1,有,無,9450000,105799,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPVQMLNJPHOFFAF98CA
板橋區,房地(土地+建物),新北市板橋區金門街215巷2弄1~30號,21.84,住,,,1080531,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810609,132.29,3,2,2,有,有,10200000,77103,,0.0,0,增建或占用範圍:頂樓,RPSNMLPJPHOFFAF58CA
板橋區,房地(土地+建物),新北市板橋區宏國路31~60號,25.25,住,,,1080604,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,,66.15,2,2,1,有,無,7100000,107332,,0.0,0,,RPWNMLRJPHOFFAF56CA
土城區,房地(土地+建物)+車位,新北市土城區中華路一段31~60號,27.87,工,,,1080530,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050602,193.7,0,0,0,無,有,17050000,88023,坡道平面,31.69,0,,RPRNMLKKPHOFFAF08CA
土城區,房地(土地+建物),新北市土城區中華路一段31~60號,25.78,工,,,1080530,土地1建物1車位0,五層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050602,163.13,0,0,0,無,有,15550000,95323,,0.0,0,,RPTNMLKKPHOFFAF28CA
板橋區,房地(土地+建物),新北市板橋區中山路一段283巷2弄1~30號,22.25,住,,,1080416,土地1建物1車位0,四層，陽台,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0630919,70.3,5,2,2,有,無,6500000,92461,,0.0,0,親友、員工或其他特殊關係間之交易。;含頂樓增建,RPWQMLKKPHOFFAF88CA
土城區,房地(土地+建物),新北市土城區中央路一段192巷11弄1~30號,32.36,住,,,1080506,土地1建物1車位0,二層，陽台,三層,公寓(5樓含以下無電梯),住家用,加強磚造,0640801,66.01,3,2,1,有,無,5850000,88623,,0.0,0,含增建或未登記建物。;,RPXQMLKKPHOFFAF98CA
板橋區,房地(土地+建物)+車位,新北市板橋區雙十路二段1~30號,15.89,住,,,1080524,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080318,160.89,3,2,2,有,有,24000000,180165,坡道平面,41.0,2400000,,RPXPMLQLPHOFFAF96CA
板橋區,房地(土地+建物),新北市板橋區雙十路二段1~30號,12.56,住,,,1080520,土地1建物1車位0,八層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080318,94.82,2,2,1,有,有,18200000,191943,,0.0,0,,RPRQMLQLPHOFFAF09CA
板橋區,房地(土地+建物),新北市板橋區雙十路二段31~60號,10.72,住,,,1080525,土地1建物1車位0,六層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080318,80.97,2,2,1,有,有,14700000,181549,,0.0,0,,RPTQMLQLPHOFFAF66CA
板橋區,車位,新北市板橋區合宜路1~30號,0.66,住,,,1080513,土地0建物0車位1,,,其他,,,,31.65,0,0,0,有,有,1460000,,坡道平面,31.65,1460000,向政府機關承購之案件。;單獨車位交易。;,RPORMLQLPHOFFAF88CA
新莊區,房地(土地+建物),新北市新莊區中港路五守新村23巷1~30號,44.3,住,,,1080512,土地2建物1車位0,一層，平台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690523,95.13,4,2,2,有,有,13320000,140019,,0.0,0,含增建或未登記建物。;,RPVRMLLJPHOFFBF98CA
新莊區,房地(土地+建物)+車位,新北市新莊區新樹路511~540號,92.74,工,,,1080528,土地1建物1車位1,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0981118,358.36,4,2,4,有,有,24094057,67234,坡道平面,0.0,0,,RPRNMLMJPHOFFBF28CA
新莊區,房地(土地+建物),新北市新莊區福壽街181~210號,25.78,住,,,1080505,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0740124,111.59,3,2,2,有,無,8200000,73483,,0.0,0,親友、員工或其他特殊關係間之交易。;三親等買賣,RPOOMLMJPHOFFBF08CA
林口區,房地(土地+建物)+車位,新北市林口區文化二路二段181~210號,28.69,商,,,1080601,土地1建物1車位3,二十一層,二十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1030513,342.67999999999995,0,0,0,有,有,25000000,72956,坡道平面,65.52,0,,RPQOMLMJPHOFFBF28CA
林口區,房地(土地+建物)+車位,新北市林口區文化三路一段617巷151~180號,20.69,住,,,1080605,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1011213,173.46,4,2,2,有,有,13980000,80595,坡道平面,13.13,0,,RPWOMLMJPHOFFBF88CA
新莊區,房地(土地+建物),新北市新莊區昌隆街3巷1弄1~30號,22.1,住,,,1080611,土地1建物1車位0,二層,十六層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0850318,113.44000000000001,3,2,2,有,有,11500000,101375,,0.0,0,,RPSPMLMJPHOFFBF58CA
林口區,房地(土地+建物)+車位,新北市林口區文化三路一段331~360號,16.98,商,,,1080605,土地2建物1車位1,八層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960817,175.3,3,2,2,有,有,13800000,78722,坡道平面,34.76,0,,RPTPMLMJPHOFFBF68CA
新莊區,房地(土地+建物)+車位,新北市新莊區幸福路811~840號,26.55,住,,,1080402,土地1建物1車位1,九層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850319,200.46999999999997,5,3,5,有,有,21680000,108146,坡道平面,0.0,0,,RPXPMLMJPHOFFBF09CA
板橋區,房地(土地+建物)+車位,新北市板橋區合宜路61~90號,18.7,住,,,1080611,土地1建物1車位1,一層，見其他登記事項,二十三層,店面(店鋪),見其他登記事項,鋼筋混凝土造,1060531,136.14999999999998,0,0,0,無,有,24920000,222752,坡道平面,31.28,1560000,,RPVRMLQLPHOFFAF96CA
林口區,房地(土地+建物)+車位,新北市林口區竹林路53巷1~30號,53.29,住,,,1080520,土地1建物1車位1,九層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0791222,202.98,3,2,2,有,有,9200000,45327,坡道平面,0.0,0,含增建或未登記建物。;,RPSNMLOJPHOFFBF58CA
五股區,房地(土地+建物)+車位,新北市五股區登林路貿商巷3弄1~30號,28.44,住,,,1080517,土地2建物1車位1,一層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0910731,166.34,3,2,2,有,有,9100000,54711,坡道平面,0.0,0,,RPSPMLOJPHOFFBF78CA
林口區,房地(土地+建物)+車位,新北市林口區文化二路一段271~300號,11.53,商,,,1080524,土地1建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951113,116.65,2,1,1,有,有,10500000,90013,坡道平面,13.23,0,,RPWPMLOJPHOFFBF56CA
林口區,房地(土地+建物)+車位,新北市林口區信義路271~300號,10.9,住,,,1080530,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1020321,100.27000000000001,2,1,1,有,有,8150000,81281,坡道平面,15.25,0,,RPRNMLPJPHOFFBF58CA
新莊區,房地(土地+建物),新北市新莊區中信街37巷4弄1~30號,33.59,住,,,1080520,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0740130,114.59,4,1,2,有,無,10500000,91631,,0.0,0,,RPPOMLPJPHOFFBF48CA
新莊區,房地(土地+建物),新北市新莊區民安路188巷8弄1~30號,4.46,商,,,1080602,土地1建物1車位0,五層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0901219,48.01,2,2,1,有,有,4750000,98938,,0.0,0,,RPWQMLPJPHOFFBF76CA
新莊區,土地,瓊林段631~660地號,283.82,其他,,,1080507,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,24723550,87110,,0.0,0,,RPORMLTJPHOFFBF09CA
五股區,房地(土地+建物),新北市五股區西雲路151~180號,22.77,住,,,1080508,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840828,111.83,4,3,3,有,有,8600000,76902,,0.0,0,,RPUOMLMKPHOFFBF78CA
新莊區,房地(土地+建物)+車位,新北市新莊區福美街62巷1~30號,19.66,住,,,1080525,土地1建物1車位1,八層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1000608,133.75,2,2,1,有,有,14500000,108411,坡道平面,26.93,0,,RPPRMLPKPHOFFBF88CA
林口區,房地(土地+建物)+車位,新北市林口區東林街37巷1~30號,215.98,住,,,1080424,土地1建物1車位2,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1070511,367.99,4,3,5,有,無,33396000,90752,一樓平面,0.0,0,,RPUSMLPKPHOFFBF86CA
新莊區,車位,新北市新莊區民安西路370至392391~420號,0.26,住,,,1080613,土地0建物0車位1,地下二層,二十一層,其他,停車空間,鋼筋混凝土造,0850311,65.9,0,0,0,有,無,1320000,,坡道平面,65.89,1320000,,RPWSMLPKPHOFFBF07CA
林口區,房地(土地+建物)+車位,新北市林口區文化北路二段550巷20弄31~60號,30.75,住,,,1080614,土地1建物1車位1,二層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071228,128.45,2,1,1,有,有,8160000,69337,坡道平面,33.84,1600000,,RPTNMLQKPHOFFBF98CA
新莊區,土地,幸福段331~360地號,39.5,其他,,,1080604,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2718218,68816,,0.0,0,包含公共設施保留地之交易。;,RPOQMLQKPHOFFBF78CA
新莊區,土地,丹鳳段121~150地號,18.19,其他,,,1080610,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1251836,68820,,0.0,0,包含公共設施保留地之交易。;,RPPQMLQKPHOFFBF88CA
新莊區,房地(土地+建物),新北市新莊區裕民街19巷2弄1~30號,31.88,住,,,1080524,土地1建物1車位0,四層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670223,86.48,4,1,2,有,無,4000000,46253,,0.0,0,親友、員工或其他特殊關係間之交易。;含增建或未登記建物。;,RPRQMLQKPHOFFBF09CA
新莊區,房地(土地+建物),新北市新莊區民全街9巷1~30號,12.81,住,,,1080610,土地1建物1車位0,五層,六層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0990513,85.1,2,1,1,有,有,7080000,83196,,0.0,0,,RPUQMLQKPHOFFBF76CA
林口區,房地(土地+建物)+車位,新北市林口區四維路245巷1~30號,51.55,住,,,1080605,土地1建物1車位1,八層,九層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1000922,180.32,4,1,2,有,有,14500000,80413,坡道平面,16.65,0,親友、員工或其他特殊關係間之交易。;,RPXUMLRKPHOFFBF57CA
新莊區,房地(土地+建物),新北市新莊區中正路871~900號,16.28,住,,,1080524,土地1建物1車位0,四層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0990917,136.51999999999998,3,2,2,有,有,13600000,99619,,0.0,0,,RPTUMLRKPHOFFBF17CA
新莊區,房地(土地+建物),新北市新莊區裕民街37巷1~30號,34.84,住,,,1080611,土地1建物1車位0,三層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0660531,69.69,2,1,1,有,無,4400000,63137,,0.0,0,,RPVVMLSKPHOFFBF57CA
新莊區,房地(土地+建物)+車位,新北市新莊區新北大道四段181~210號,25.23,商,,,1080603,土地1建物1車位1,五層,二十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050920,224.91,2,2,2,有,有,27660000,137776,坡道平面,40.48,2250000,,RPRSMLMLPHOFFBF98CA
新莊區,房地(土地+建物)+車位,新北市新莊區中德路1~30號,16.18,商,,,1071106,土地1建物1車位1,十層,十五層,辦公商業大樓,見其他登記事項,鋼筋混凝土造,1061109,156.97,2,2,1,有,有,18200000,143631,坡道平面,46.27,2300000,,RPWSMLNLPHOFFBF96CA
新莊區,房地(土地+建物)+車位,新北市新莊區中德路1~30號,16.18,商,,,1080509,土地1建物1車位1,十五層,十五層,辦公商業大樓,見其他登記事項,鋼筋混凝土造,1061109,156.97,2,2,1,有,有,21080000,170551,坡道平面,46.27,2200000,,RPPTMLNLPHOFFBF98CA
新莊區,房地(土地+建物)+車位,新北市新莊區福美街151~180號,35.07,住,,,1080604,土地1建物1車位1,十六層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070823,195.29,3,2,2,有,有,23860000,131878,坡道平面,29.91,2050000,,RPQUMLTLPHOFFBF17CA
新莊區,房地(土地+建物)+車位,新北市新莊區福美街181~210號,32.71,住,,,1080601,土地1建物1車位1,十一層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070823,184.0,3,2,2,有,有,22500000,132715,坡道平面,29.91,2050000,,RPRUMLTLPHOFFBF27CA
新莊區,房地(土地+建物)+車位,新北市新莊區幸福路670巷2弄1~30號,26.69,住,,,1080505,土地2建物1車位1,六層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0780728,161.81,4,2,2,有,有,14300000,88375,坡道平面,0.0,0,,RPTNMLKMPHOFFBF58CA
新店區,房地(土地+建物)+車位,新北市新店區安興路121~150號,47.29,其他,,,1080518,土地8建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1050406,124.66,3,2,1,有,有,11600000,93053,坡道平面,18.37,0,,RPWPMLMJPHOFFCF09CA
新店區,房地(土地+建物),新北市新店區裕合街241~270號,84.0,其他,,,1080529,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0701203,110.08,3,2,2,有,無,7500000,68132,,0.0,0,,RPOOMLLJPHOFFCF08CA
新店區,房地(土地+建物)+車位,新北市新店區安祥路106巷241~270號,68.58,,山坡地保育區,丙種建築用地,1080615,土地1建物1車位1,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0870608,114.94,2,2,2,有,有,5200000,45241,坡道平面,33.68,0,,RPPNMLMJPHOFFCF18CA
新店區,房地(土地+建物),新北市新店區安康路二段16巷31~60號,25.07,住,,,1080610,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710219,85.6,3,2,2,有,無,8320000,97196,,0.0,0,含增建或未登記建物。;,RPPPMLOJPHOFFCF58CA
新店區,土地,中正段751~780地號,20.5,其他,,,1080620,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3878805,189210,,0.0,0,包含公共設施保留地之交易。;,RPPNMLRJPHOFFCF68CA
新店區,車位,新北市新店區寶慶街1~30號,1.34,住,,,1080616,土地0建物0車位1,,,其他,,,,36.92,0,0,0,有,有,1650000,,坡道機械,36.92,1650000,單獨車位交易。;,RPRNMLMKPHOFFCF48CA
新店區,房地(土地+建物),新北市新店區中興路三段177巷1~30號,50.34,住,,,1080613,土地1建物1車位0,一層，騎樓,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0600422,102.6,3,2,1,有,無,18750000,182749,,0.0,0,,RPXNMLMKPHOFFCF09CA
新店區,房地(土地+建物)+車位,新北市新店區民族路181~210號,18.26,其他,,,1080610,土地5建物1車位1,十三層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0830122,196.48,4,1,2,有,有,25250000,128512,升降機械,0.0,1250000,,RPUOMLMKQHOFFCF98CA
汐止區,房地(土地+建物)+車位,新北市汐止區忠三街41巷31~60號,200.64,,山坡地保育區,丙種建築用地,1080521,土地1建物1車位1,全,四層,透天厝,住家用,鋼筋混凝土造,0790915,569.5,6,3,4,有,有,39700000,69711,坡道平面,0.0,0,,RPSVMLMJPHOFFDF76CA
汐止區,房地(土地+建物)+車位,新北市汐止區忠三街120巷1~30號,93.94,,山坡地保育區,丙種建築用地,1080504,土地1建物1車位1,一層，二層，地下一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0800603,270.12,3,3,3,有,有,21200000,78484,坡道平面,0.0,0,廚房、陽台外推,RPWNMLPJPHOFFDF66CA
汐止區,房地(土地+建物),新北市汐止區大同路二段271~300號,10.91,住,,,1080519,土地1建物1車位0,二十一層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840126,124.6,4,1,2,有,有,11600000,93098,,0.0,0,含增建或未登記建物。;,RPWRMLMJPHOFFDF76CA
汐止區,房地(土地+建物),新北市汐止區仁愛路151~180號,8.68,住,,,1080611,土地3建物1車位0,二十層,二十五層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,1071217,61.620000000000005,1,1,1,有,有,7650000,124148,,0.0,0,,RPOTMLMJPHOFFDF78CA
汐止區,房地(土地+建物)+車位,新北市汐止區龍安路28巷1~30號,14.7,商,,,1080605,土地1建物1車位1,三層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860703,182.19,4,2,2,有,有,18500000,101542,坡道平面,33.55,0,,RPWOMLSJPHOFFDF07CA
汐止區,房地(土地+建物),新北市汐止區建成路160巷1~30號,9.71,住,,,1080527,土地1建物1車位0,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851116,71.18,2,1,1,有,有,7500000,105367,,0.0,0,含增建或未登記建物。;,RPOOMLKKPHOFFDF18CA
汐止區,房地(土地+建物),新北市汐止區康寧街141巷31~60號,27.65,住,,,1080523,土地1建物1車位0,四層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810528,133.12,4,2,2,有,有,9000000,67608,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPUOMLKKPHOFFDF78CA
汐止區,房地(土地+建物),新北市汐止區樟樹二路339巷1~30號,6.1,住,,,1080602,土地1建物1車位0,八層,九層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0861202,44.38,1,1,1,有,有,4000000,90131,,0.0,0,,RPWNMLQKPHOFFDF86CA
汐止區,房地(土地+建物)+車位,新北市汐止區仁愛路151巷1~30號,12.04,住,,,1080610,土地1建物1車位1,六層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980520,99.18,3,2,2,有,有,9700000,97792,坡道機械,0.0,0,,RPUOMLQKPHOFFDF76CA
汐止區,房地(土地+建物)+車位,新北市汐止區康寧街307巷1弄1~30號,40.73,住,,,1080611,土地1建物1車位2,十四層，十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0811023,308.46999999999997,4,2,2,有,有,16800000,54462,坡道平面,0.0,0,,RPRPMLQKPHOFFDF56CA
淡水區,房地(土地+建物),新北市淡水區新民街180巷7弄1~30號,36.14,住,,,1080514,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0780822,108.86,3,2,2,有,無,5150000,47308,,0.0,0,,RPXPMLMJPHOFFEF76CA
淡水區,房地(土地+建物),新北市淡水區大信街31~60號,33.35,住,,,1080531,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0740710,119.50999999999999,3,2,2,有,無,4960000,41503,,0.0,0,,RPTQMLMJPHOFFEF09CA
淡水區,房地(土地+建物),新北市淡水區新民街一段91~120號,9.21,住,,,1080517,土地2建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860407,53.900000000000006,3,1,1,有,無,3500000,64935,,0.0,0,,RPOOMLOJPHOFFEF58CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市三路二段241~270號,7.98,商,,,1021113,土地1建物1車位1,四層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070525,108.15,2,2,1,有,有,7520000,75549,坡道機械,15.23,500000,,RPURMLOJPHOFFEF86CA
