鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price Yuan,the unit price a Yuan square meter,the berth category,berth shifting total area square meter,the berth total price Yuan,the note,serial number
北投區,房地(土地+建物),臺北市北投區石牌路一段58巷1~30號,20.39,住,,,1080607,土地2建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1051129,74.64,1,2,1,有,無,14000000,187567,,0.0,0,,RPUNMLOLPHOFFEA78CA
大安區,房地(土地+建物),臺北市大安區新生南路一段161巷1~30號,28.69,住,,,1080612,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0960213,143.23,3,3,2,有,無,44330000,309502,,0.0,0,,RPROMLQLPHOFFFA88CA
大安區,土地,瑞安段一小段61~90地號,79.57,其他,,,1080620,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10084118,126733,,0.0,0,,RPQPMLPJQHOFFFA68CA
文山區,房地(土地+建物),臺北市文山區興隆路一段102巷1~30號,26.0,住,,,1080508,土地2建物1車位0,一層，平台,四層,公寓(5樓含以下無電梯),,鋼筋混凝土造,,70.01,3,2,1,有,無,14850000,212113,,0.0,0,含增建或未登記建物。,RPVNMLQJPHOFFAA58DA
文山區,房地(土地+建物),臺北市文山區辛亥路四段121~150號,12.89,住,,,1080610,土地1建物1車位0,二層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0981116,63.379999999999995,2,1,1,有,有,11820000,186494,,0.0,0,含增建或未登記建物。,RPWNMLQJPHOFFAA68DA
文山區,房地(土地+建物)+車位,臺北市文山區興德路20巷1~30號,13.9,商,,,1080531,土地2建物1車位1,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040611,92.93,1,2,1,有,有,12500000,199880,坡道平面,42.9,2500000,含增建或未登記建物。,RPXNMLQJPHOFFAA78DA
文山區,房地(土地+建物),臺北市文山區木新路二段1~30號,12.23,住,,,1080513,土地1建物1車位0,二層,十層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0841024,50.650000000000006,1,1,1,有,有,7600000,150049,,0.0,0,含增建或未登記建物。,RPXNMLTJPHOFFAA09DA
文山區,房地(土地+建物),臺北市文山區羅斯福路五段170巷8弄1~30號,35.46,住,,,1080603,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,114.27,3,2,2,有,無,21000000,183775,,0.0,0,,RPUNMLTLPHOFFAA98DA
文山區,房地(土地+建物),臺北市文山區萬寧街1~30號,65.82,住,,,1080528,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0770406,146.78,5,2,2,有,無,17000000,115820,,0.0,0,含增建或未登記建物。,RPUNMLQKPHOFFAA58DA
萬華區,房地(土地+建物),臺北市萬華區艋舺大道386巷1~30號,25.0,住,,,1080521,土地1建物1車位0,一層，停車場,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0751222,97.89999999999999,3,2,2,有,無,13000000,132789,,0.0,0,含增建或未登記建物。,RPUNMLQKPHOFFBA68DA
中山區,房地(土地+建物),臺北市中山區中山北路二段93巷1~30號,5.78,商,,,1080603,土地1建物1車位0,四層,十二層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0940803,42.63,1,2,2,有,有,10900000,255688,,0.0,0,含增建或未登記建物。,RPVRMLOJPHOFFCA98DA
中山區,房地(土地+建物),臺北市中山區雙城街3巷1~30號,11.88,商,,,1080603,土地1建物1車位0,六層,十五層,套房(1房1廳1衛),商業用,鋼筋混凝土造,0841201,79.63,1,1,1,有,有,14600000,183348,,0.0,0,,RPOSMLPJPHOFFCA48DA
內湖區,房地(土地+建物),臺北市內湖區文德路211~240號,29.56,住,,,1080604,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730602,108.27,4,2,1,有,有,15050000,139004,,0.0,0,含增建或未登記建物。,RPRPMLQJPHOFFCA58DA
中山區,房地(土地+建物)+車位,臺北市中山區雙城街49巷1~30號,17.56,商,,,1080603,土地1建物1車位1,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1031113,129.04000000000002,3,1,1,有,有,21100000,196985,升降機械,29.54,1500000,含增建或未登記建物。,RPVRMLKKPHOFFCA68DA
中山區,房地(土地+建物)+車位,臺北市中山區敬業一路128巷1~30號,51.91,商,,,1080510,土地1建物1車位1,五層,十一層,辦公商業大樓,商業用,鋼筋混凝土造,0961127,223.26,4,2,2,有,有,55000000,271102,坡道平面,31.45,3000000,含增建或未登記建物。,RPWRMLLKPHOFFCA88DA
內湖區,房地(土地+建物),臺北市內湖區星雲街151~180號,16.4,其他,,,1080401,土地1建物1車位0,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880901,86.77000000000001,2,2,1,有,有,21060000,242711,,0.0,0,,RPXRMLLKPHOFFCA98DA
萬華區,房地(土地+建物),臺北市萬華區康定路1~30號,3.78,商,,,1080306,土地1建物1車位0,十層,十四層,住宅大樓(11層含以上有電梯),見使用執照,鋼筋混凝土造,0900705,48.19,2,1,1,有,有,9250000,191949,,0.0,0,含增建或未登記建物。,RPWNMLQJPHOFFBA78DA
中山區,房地(土地+建物),臺北市中山區南京東路三段89巷15弄1~30號,13.76,住,,,1080609,土地1建物1車位0,三層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,1010323,67.78999999999999,1,1,1,有,有,18000000,265526,,0.0,0,,RPTOMLQJPHOFFCA68DA
中山區,房地(土地+建物),臺北市中山區市民大道三段151~180號,8.91,住,,,1080512,土地1建物1車位0,四層,十三層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0970602,68.5,0,1,1,有,有,12500000,182482,,0.0,0,含增建或未登記建物。,RPXNMLTKPHOFFCA76DA
信義區,房地(土地+建物),臺北市信義區信義路五段8巷1~30號,7.69,其他,,,1080516,土地1建物1車位0,十二層,十四層,套房(1房1廳1衛),商業用,鋼筋混凝土造,0871019,50.87,1,1,1,有,有,14600000,287006,,0.0,0,,RPQOMLOJPHOFFDA28DA
松山區,房地(土地+建物),臺北市松山區民生東路五段61~90號,35.0,其他,,,1080506,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,,59.78,0,0,0,無,無,11826000,197825,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPPPMLOJPHOFFDA28DA
信義區,房地(土地+建物)+車位,臺北市信義區吳興街600巷53弄1~30號,29.07,住,,,1080617,土地2建物1車位1,一層，停車場,五層,公寓(5樓含以下無電梯),見使用執照,鋼筋混凝土造,0681212,91.68,3,2,2,有,無,15000000,163613,一樓平面,0.0,0,親友、員工或其他特殊關係間之交易。;,RPSOMLPJPHOFFDA58DA
南港區,房地(土地+建物),臺北市南港區研究院路一段151巷1~30號,31.33,住,,,1080429,土地1建物1車位0,四層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0640103,95.95,4,3,2,有,無,12000000,125065,,0.0,0,含增建或未登記建物。,RPXOMLTJPHOFFDA86DA
南港區,房地(土地+建物)+車位,臺北市南港區新民街91~120號,17.74,住,,,1080527,土地1建物1車位1,六層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0890607,96.44,2,2,1,有,有,17000000,212548,坡道平面,28.22,2500000,含增建或未登記建物。,RPSNMLOKPHOFFDA48DA
士林區,房地(土地+建物),臺北市士林區通河東街二段1~30號,11.97,住,,,1080424,土地3建物1車位0,地下層,七層,套房(1房1廳1衛),見使用執照,鋼筋混凝土造,0680607,55.88,1,1,1,有,有,4150000,74266,,0.0,0,,RPQQMLSJPHOFFEA98DA
松山區,房地(土地+建物),臺北市松山區新東街12巷1~30號,43.38,其他,,,1080330,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,107.24,4,2,2,有,無,18500000,172510,,0.0,0,含增建或未登記建物。;,RPRQMLMLPHOFFDA58DA
士林區,房地(土地+建物)+車位,臺北市士林區承德路四段61~90號,21.84,住,,,1080506,土地2建物1車位1,五層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890523,140.68,4,1,2,有,有,10538000,74908,坡道平面,24.7,0,親友、員工或其他特殊關係間之交易。;,RPUOMLOJPHOFFEA78DA
士林區,房地(土地+建物),臺北市士林區士東路91巷40弄1~30號,34.45,住,,,1080609,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0740403,126.14999999999999,3,2,2,有,無,16250000,128815,,0.0,0,含增建或未登記建物。;,RPUNMLPKPHOFFEA88DA
大安區,房地(土地+建物),臺北市大安區光復南路116巷1~30號,36.6,住,,,1080423,土地1建物1車位0,三層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0740816,166.42,4,2,2,有,有,43580000,261868,,0.0,0,含增建或未登記建物。,RPRNMLKKPHOFFFA18DA
士林區,房地(土地+建物),臺北市士林區華齡街22巷15弄1~30號,39.13,住,,,1080501,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690526,127.27000000000001,4,3,2,有,無,18160000,142689,,0.0,0,含增建或未登記建物。;,RPWPMLLKPHOFFEA88DA
大安區,房地(土地+建物),臺北市大安區羅斯福路二段31~60號,11.62,商,,,1080509,土地4建物1車位0,八層,十二層,辦公商業大樓,住家用,鋼筋混凝土造,0700803,136.46,3,2,2,有,有,36000000,263814,,0.0,0,"親友、員工或其他特殊關係間之交易。;二親等間買賣,權利人共三人",RPPNMLOJPHOFFFA28DA
大安區,房地(土地+建物),臺北市大安區金華街164巷1~30號,30.4,住,,,1080406,土地1建物1車位0,三層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,114.4,4,2,2,有,無,28780000,251573,,0.0,0,含增建或未登記建物。,RPSNMLNKPHOFFFA58DA
大安區,房地(土地+建物),臺北市大安區敦化南路二段200巷1~30號,21.48,住,,,1080526,土地2建物1車位0,十層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0790502,126.77000000000001,3,2,2,有,有,36450000,287529,,0.0,0,含增建或未登記建物。,RPTNMLSJPHOFFFA09DA
大安區,房地(土地+建物),臺北市大安區復興南路一段271~300號,7.15,其他,,,1080604,土地8建物1車位0,五層,十二層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,66.75,2,2,1,有,有,17300000,259176,,0.0,0,,RPXNMLNLPHOFFFA56DA
大安區,土地,通化段一小段901~930地號,59.0,住,,,1080704,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12390000,210000,,0.0,0,向政府機關承購之案件。;,RPRNMLPLPHOFFFA78DA
士林區,房地(土地+建物),臺北市士林區承德路四段58巷31弄1~30號,34.96,住,,,1080618,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701109,60.61,3,1,1,有,無,1750000,28873,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPSPMLOJPHOFFEA68DA
士林區,土地,福林段三小段601~630地號,43.02,住,,,1080529,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,15000000,348675,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPRNMLPJPHOFFEA48DA
北投區,房地(土地+建物),臺北市北投區同德街1~30號,13.79,住,,,1080518,土地1建物1車位0,十一層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0940923,55.86,3,2,2,有,有,14380000,257429,,0.0,0,含增建或未登記建物。權利人共2人,RPSNMLQJPHOFFEA68DA
北投區,房地(土地+建物),臺北市北投區行義路146巷31~60號,32.44,住,,,1080611,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0740722,108.76,3,2,1,有,無,9100000,83670,,0.0,0,含增建或未登記建物。,RPTNMLQJPHOFFEA78DA
中山區,房地(土地+建物)+車位,臺北市中山區中山北路二段121~150號,16.62,商,,,1080519,土地1建物1車位2,六層,十四層,辦公商業大樓,商業用,鋼骨鋼筋混凝土造,0930319,239.96,2,1,0,有,有,50000000,208368,坡道平面,0.0,6000000,,RPSUMLRKPHOFFCA76DA
北投區,房地(土地+建物),臺北市北投區致遠一路一段58巷10弄1~30號,29.9,住,,,1080603,土地7建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690213,109.22,3,2,1,有,無,15180000,138986,,0.0,0,含增建或未登記建物。,RPUOMLTJPHOFFEA66DA
南港區,房地(土地+建物)+車位,臺北市南港區經貿二路157巷36弄91~120號,46.86,住,,,1080428,土地1建物1車位2,六層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030306,328.03999999999996,4,2,2,有,有,56280000,215734,坡道平面,90.34,5000000,,RPPNMLRJPHOFFDA38DA
中山區,房地(土地+建物),臺北市中山區南京東路三段1~30號,19.53,商,,,1080509,土地1建物1車位0,八層,十一層,辦公商業大樓,商業用,鋼筋混凝土造,0660719,167.14,3,1,1,有,有,34280000,205098,,0.0,0,含增建或未登記建物。,RPVNMLNKPHOFFCA58DA
內湖區,房地(土地+建物),臺北市內湖區成功路五段450巷1~30號,28.17,住,,,1080601,土地1建物1車位0,七層，電梯樓梯間,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860519,116.71000000000001,3,2,2,有,有,22880000,196041,,0.0,0,含增建或未登記建物。,RPURMLLKPHOFFCA68DA
內湖區,房地(土地+建物),臺北市內湖區民權東路六段232巷1~30號,19.11,住,,,1080610,土地1建物1車位0,二層,四層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0940221,42.01,1,1,1,有,有,8200000,195192,,0.0,0,含增建或未登記建物。登記二人。,RPTQMLMKPHOFFCA58DA
內湖區,房地(土地+建物)+車位,臺北市內湖區民權東路六段211~240號,44.53,住,,,1080526,土地1建物1車位1,十層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0910329,181.44,3,2,2,有,有,30750000,196905,坡道平面,37.97,2500000,含增建或未登記建物。登記二人。,RPPNMLRJPHOFFCA28DA
內湖區,房地(土地+建物),臺北市內湖區內湖路三段60巷12弄61~90號,19.14,住,,,1080526,土地1建物1車位0,十七層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830729,90.39,2,2,1,有,有,15000000,165948,,0.0,0,含增建或未登記建物。,RPSNMLRJPHOFFCA58DA
內湖區,房地(土地+建物)+車位,臺北市內湖區金龍路151~180號,40.11,住,,,1080528,土地1建物1車位1,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830719,151.59,3,2,2,有,有,18000000,118741,坡道平面,0.0,2000000,含增建或未登記建物。,RPTNMLRJPHOFFCA68DA
中山區,房地(土地+建物),臺北市中山區長春路121~150號,23.25,商,,,1080527,土地1建物2車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0591023,65.78,0,0,0,無,無,21000000,319246,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPUNMLSJPHOFFCA88DA
內湖區,房地(土地+建物)+車位,臺北市內湖區江南街65巷1~30號,18.63,住,,,1080511,土地1建物1車位1,四層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1050913,90.33,2,1,1,有,有,16680000,184656,塔式車位,0.0,1000000,含增建或未登記建物。,RPRNMLQJPHOFFCA38DA
中正區,房地(土地+建物)+車位,臺北市中正區新生南路一段160巷1~30號,31.87,住,,,1080529,土地1建物1車位3,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030407,272.59000000000003,4,2,2,有,有,76000000,341036,升降平面,76.13,9000000,,RPVNMLQJPHOFFBA68DA
中正區,房地(土地+建物),臺北市中正區和平西路一段31~60號,4.43,商,,,1080614,土地2建物1車位0,九層,十四層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0970513,40.16,0,0,0,無,有,11880000,295817,,0.0,0,,RPWNMLKMPHOFFAA38DA
文山區,房地(土地+建物),臺北市文山區福興路61~90號,12.01,其他,,,1080606,土地3建物1車位0,三層，電梯樓梯間,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841030,226.20000000000002,2,1,1,有,有,25000000,110522,,0.0,0,,RPQOMLMJQHOFFAA87DA
文山區,房地(土地+建物),臺北市文山區木新路二段271~300號,47.06,住,,,1080506,土地16建物1車位0,四層，陽台,四層,公寓(5樓含以下無電梯),,鋼筋混凝土造,,137.18,2,2,1,有,無,12800000,93308,,0.0,0,受債權債務影響或債務抵償之交易。;,RPQNMLSJPHOFFAA28DA
文山區,房地(土地+建物),臺北市文山區興德路20巷1~30號,8.75,商,,,1080601,土地2建物1車位0,六層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040611,32.31,1,2,1,有,有,7080000,219127,,0.0,0,含增建或未登記建物。,RPPNMLNKPHOFFAA77DA
文山區,房地(土地+建物)+車位,臺北市文山區福興路95巷31~60號,30.4,住,,,1080519,土地1建物1車位1,五層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0890721,120.97999999999999,3,2,1,有,有,12350000,129561,坡道平面,34.92,1200000,含增建或未登記建物。,RPQNMLNKPHOFFAA87DA
大安區,房地(土地+建物),臺北市大安區忠孝東路四段216巷27弄1~30號,29.6,住,,,1080518,土地1建物1車位0,七層，陽台,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,125.1,2,2,1,有,無,32800000,262190,,0.0,0,含增建或未登記建物。;,RPRNMLQJPHOFFFA58CA
士林區,房地(土地+建物),臺北市士林區中山北路五段811巷1~30號,24.6,住,,,1080516,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0670626,132.01,3,2,2,有,有,18000000,136353,,0.0,0,,RPWNMLLMPHOFFEA78CA
北投區,房地(土地+建物),臺北市北投區中和街20巷1~30號,41.63,住,,,1080607,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0780120,114.87,3,2,2,有,無,12000000,104457,,0.0,0,,RPTOMLQLPHOFFEA98CA
士林區,房地(土地+建物),臺北市士林區仰德大道二段41巷1~30號,573.76,其他,,,1080530,土地1建物1車位0,全,一層,透天厝,住家用,加強磚造,0630918,230.99,4,2,3,有,無,66660000,288584,,0.0,0,含增建或未登記建物。;,RPVOMLNLPHOFFEA88CA
北投區,土地,行義段一小段91~120地號,249.16,其他,,,1080529,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12727093,51080,,0.0,0,向政府機關承購之案件。;,RPQNMLSJPHOFFEA58CA
士林區,房地(土地+建物)+車位,臺北市士林區通河西街二段121~150號,28.63,住,,,1080514,土地1建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1000525,173.76,3,2,2,有,有,20700000,135970,坡道平面,36.22,2000000,,RPRNMLLKPHOFFEA08CA
北投區,土地,大業段四小段211~240地號,43.33,其他,,,1080620,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,858000,19802,,0.0,0,包含公共設施保留地之交易。;,RPROMLLKPHOFFEA18CA
北投區,房地(土地+建物)+車位,臺北市北投區福美路181~210號,47.68,住,,,1080503,土地1建物1車位1,四層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1061114,194.91,4,2,2,有,無,8730000,44790,坡道平面,43.66,0,親友、員工或其他特殊關係間之交易。;,RPSOMLTJPHOFFEA98CA
北投區,房地(土地+建物),臺北市北投區行義路170巷1~30號,33.81,住,,,1080602,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0840930,62.33,2,1,1,有,無,7700000,123536,,0.0,0,,RPXPMLTJPHOFFEA96CA
北投區,土地,八仙段一小段61~90地號,8.21,農,,,1080621,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,220000,26797,,0.0,0,,RPOOMLSJPHOFFEA48CA
士林區,房地(土地+建物)+車位,臺北市士林區劍潭路1~30號,14.14,住,,,1080602,土地2建物1車位1,四層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0871211,90.22,2,1,1,有,有,19500000,216138,坡道機械,9.4,0,,RPOQMLOJPHOFFEA28CA
北投區,房地(土地+建物)+車位,臺北市北投區光明路61~90號,9.15,商,,,1080602,土地1建物1車位1,六層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0961116,131.91,2,2,1,有,有,18800000,142521,坡道平面,41.6,0,含增建或未登記建物。;,RPXNMLPJPHOFFEA98CA
北投區,房地(土地+建物),臺北市北投區明德路113巷4弄1~30號,44.21,住,,,1080531,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0780215,127.51,3,2,2,有,無,18500000,145075,,0.0,0,含增建或未登記建物。;,RPPOMLPJPHOFFEA28CA
北投區,房地(土地+建物)+車位,臺北市北投區三合街一段117巷31~60號,22.79,住,,,1080503,土地1建物1車位1,一層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1070502,130.37,2,2,2,有,有,25200000,235988,坡道平面,35.45,2800000,,RPPNMLRJPHOFFEA38CA
北投區,房地(土地+建物),臺北市北投區中央南路一段197巷1~30號,26.37,住,,,1080623,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701231,109.02,3,2,2,有,無,12200000,111906,,0.0,0,含增建或未登記建物。;,RPPPMLOJPHOFFEA28CA
南港區,房地(土地+建物),臺北市南港區市民大道八段511~540號,32.75,工,,,1080528,土地2建物1車位0,二層,四層,公寓(5樓含以下無電梯),工業用,鋼筋混凝土造,,83.38,3,2,1,有,無,8000000,95946,,0.0,0,親友、員工或其他特殊關係間之交易。;二親等買賣,RPSNMLPKPHOFFDA48CA
信義區,房地(土地+建物),臺北市信義區忠孝東路五段236巷2弄1~30號,39.5,住,,,1080530,土地1建物1車位0,四層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,113.66,4,0,4,有,無,28000000,246349,,0.0,0,,RPWPMLNLPHOFFDA98CA
信義區,房地(土地+建物),臺北市信義區信義路五段121~150號,8.14,其他,,,1080429,土地1建物1車位0,十二層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980702,49.089999999999996,1,1,1,有,有,14800000,301487,,0.0,0,,RPXRMLTLPHOFFDA27CA
南港區,車位,臺北市南港區東明街1~30號,2.11,住,,,1080606,土地0建物0車位1,地下三層,十五層,其他,停車空間,鋼筋混凝土造,0980312,37.8,0,0,0,有,有,1550000,,坡道平面,37.8,1550000,,RPXNMLQKPHOFFDA09CA
松山區,房地(土地+建物)+車位,臺北市松山區健康路185巷1~30號,26.76,住,,,1080518,土地1建物1車位1,四層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0810309,127.77,2,2,2,有,有,23850000,186664,坡道平面,0.0,0,,RPRPMLRKPHOFFDA78CA
南港區,土地,南港段二小段901~930地號,6.75,工,,,1080601,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,884250,131000,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPQOMLSKPHOFFDA68CA
信義區,房地(土地+建物),臺北市信義區松智路29巷1~30號,44.95,住,,,1080528,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0870427,167.1,3,2,2,有,有,40800000,244165,,0.0,0,,RPXQMLTJPHOFFDA96CA
信義區,房地(土地+建物),臺北市信義區永吉路30巷157弄1~30號,10.02,住,,,1080516,土地1建物1車位0,二層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,1010119,46.38,1,1,1,有,有,14200000,306166,,0.0,0,夾層,RPOQMLTJPHOFFDA68CA
南港區,房地(土地+建物)+車位,臺北市南港區興華路61~90號,11.41,住,,,1080531,土地1建物1車位1,六層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼骨鋼筋混凝土造,0940513,62.129999999999995,1,2,2,有,有,12700000,204410,升降機械,13.3,0,,RPVPMLTJPHOFFDA66CA
松山區,房地(土地+建物),臺北市松山區八德路二段410巷1~30號,31.82,住,,,1080613,土地2建物1車位0,一層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0660110,137.25,4,2,2,有,無,40000000,291439,,0.0,0,,RPUOMLTJPHOFFDA09CA
南港區,房地(土地+建物)+車位,臺北市南港區向陽路162巷31~60號,58.82,住,,,1080425,土地1建物1車位2,五層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0991012,309.20000000000005,4,2,2,有,有,52680000,170375,坡道平面,76.14,0,含增建或未登記建物。;,RPTPMLPJPHOFFDA68CA
南港區,房地(土地+建物),臺北市南港區研究院路三段68巷10弄1~30號,23.35,住,,,1080619,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,108.03,3,1,1,有,無,10700000,99047,,0.0,0,,RPQNMLSJPHOFFDA48CA
南港區,房地(土地+建物),臺北市南港區研究院路二段181~210號,21.67,住,,,1080604,土地1建物1車位0,二層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,67.91,2,1,1,有,無,7050000,103814,,0.0,0,含增建或未登記建物。;,RPSPMLOJPHOFFDA48CA
信義區,房地(土地+建物),臺北市信義區忠孝東路五段372巷27弄31~60號,21.52,住,,,1080601,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,106.78,3,2,2,有,有,22680000,212399,,0.0,0,含增建或未登記建物。;,RPROMLPJPHOFFDA38CA
松山區,房地(土地+建物),臺北市松山區南京東路五段31~60號,9.58,其他,,,1080516,土地1建物1車位0,十二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0690207,94.75999999999999,2,2,1,有,有,18780000,198185,,0.0,0,含增建或未登記建物。;,RPOQMLPJPHOFFDA28CA
松山區,房地(土地+建物)+車位,臺北市松山區寶清街101巷1~30號,35.19,住,,,1080503,土地2建物1車位1,四層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0880224,126.83,2,2,1,有,無,20300000,160057,升降機械,0.0,0,含增建或未登記建物。;,RPQQMLPJPHOFFDA48CA
中山區,車位,臺北市中山區民權東路一段1~30號,0.87,商,,,1080625,土地0建物0車位1,地下四層,十五層,其他,停車空間,鋼筋混凝土造,0971128,40.370000000000005,0,0,0,有,有,2400000,,坡道平面,40.37,2400000,,RPRSMLRKPHOFFCA98CA
內湖區,土地,碧湖段四小段451~480地號,11.39,住,,,1080615,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5513600,484074,,0.0,0,,RPSRMLLJQHOFFCA38CA
中山區,房地(土地+建物),臺北市中山區農安街241~270號,8.26,住,,,1080626,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0721124,42.32,3,2,2,有,無,7500000,177221,,0.0,0,,RPPTMLNLPHOFFCA58CA
