鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price Yuan,the unit price a Yuan square meter,the berth category,berth shifting total area square meter,the berth total price Yuan,the note,serial number
桃園區,車位,桃園市桃園區中正路451~480號,1.02,其他,,,1080620,土地0建物0車位1,地下層,八層,其他,住家用,鋼筋混凝土造,0760620,31.08,0,0,0,有,無,1800000,,坡道平面,0.0,1800000,,RPWNMLMJPHOFFAH88CA
桃園區,房地(土地+建物)+車位,桃園市桃園區民光東路43巷31~60號,29.84,住,,,1080605,土地1建物1車位2,六層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070206,237.0,3,2,2,有,有,10500000,61817,坡道平面,97.88,1900000,,RPOQMLMJPHOFFAH38CA
桃園區,房地(土地+建物)+車位,桃園市桃園區民光東路43巷31~60號,30.23,住,,,1080617,土地1建物1車位2,八層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070206,238.85999999999999,3,2,2,有,有,11000000,62420,坡道平面,97.88,2200000,,RPPQMLMJPHOFFAH48CA
桃園區,房地(土地+建物)+車位,桃園市桃園區國豐三街61~90號,18.7,商,,,1080311,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080411,187.78,3,2,2,有,有,12680000,69280,坡道平面,27.56,1580000,土地及建物分次登記案件。前案土地登記收件字號：;,RPRNMLNJPHOFFAH48CA
桃園區,房地(土地+建物)+車位,桃園市桃園區介壽路495巷61~90號,32.88,工,,,1080408,土地1建物1車位1,十二層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050519,266.86,0,0,0,有,有,18100000,67826,坡道平面,0.0,0,,RPWPMLNJPHOFFAH56CA
桃園區,房地(土地+建物),桃園市桃園區大德三街61~90號,113.88,住,,,1080511,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0780720,232.84,5,2,4,有,無,13550000,58194,,0.0,0,,RPXNMLNJPHOFFAH09CA
桃園區,房地(土地+建物)+車位,桃園市桃園區龍泉二街31~60號,8.81,商,,,1080526,土地1建物1車位1,七層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021023,108.31,2,2,1,有,有,6280000,57982,坡道平面,27.63,0,,RPUNMLOJPHOFFAH88CA
桃園區,土地,福林段151~180地號,32.38,農,,,1080618,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,783200,24188,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPQOMLOJPHOFFAH58CA
桃園區,土地,三民段91~120地號,413.24,住,,,1080408,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,112500000,272239,,0.0,0,,RPQPMLOJPHOFFAH68CA
桃園區,房地(土地+建物)+車位,桃園市桃園區吉安一街151~180號,12.16,住,,,1080531,土地1建物1車位1,十五層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070323,112.07,2,2,1,有,有,8680000,89366,坡道平面,27.25,1100000,,RPOOMLPJPHOFFAH48CA
桃園區,房地(土地+建物)+車位,桃園市桃園區天祥五街1~30號,20.84,住,,,1080523,土地1建物1車位2,三層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880111,287.64,4,2,3,有,有,13800000,47977,坡道平面,0.0,0,,RPVOMLPJPHOFFAH56CA
桃園區,房地(土地+建物)+車位,桃園市桃園區中山路871~900號,32.34,住,,,1080511,土地1建物1車位2,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020822,267.55,4,2,2,有,有,18980000,70940,坡道平面,0.0,0,,RPSPMLPJPHOFFAH98CA
桃園區,房地(土地+建物),桃園市桃園區中華路1~30號,3.07,商,,,1080604,土地1建物1車位0,十六層,十七層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0861224,38.53,0,0,0,有,有,2600000,67480,,0.0,0,,RPOQMLPJPHOFFAH68CA
桃園區,房地(土地+建物)+車位,桃園市桃園區同德十一街61~90號,27.79,住,,,1080514,土地1建物1車位1,四層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0931230,191.17000000000002,4,2,3,有,有,13800000,72187,坡道平面,0.0,0,,RPQQMLPJPHOFFAH88CA
桃園區,房地(土地+建物),桃園市桃園區新埔七街1~30號,16.01,住,,,1080601,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820414,102.15,2,2,1,有,有,6100000,59716,,0.0,0,,RPPPMLPJPHOFFAH68CA
桃園區,房地(土地+建物)+車位,桃園市桃園區天祥五街61~90號,23.16,住,,,1080101,土地1建物1車位2,十層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0881227,200.82999999999998,3,2,2,有,有,10000000,49793,坡道平面,0.0,0,,RPQRMLPJPHOFFAH98CA
桃園區,土地,中路三段61~90地號,110.0,住,,,1080522,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,24960000,226909,,0.0,0,,RPROMLSJPHOFFAH09CA
桃園區,土地,中路三段61~90地號,110.0,住,,,1080522,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,24960000,226909,,0.0,0,,RPSOMLSJPHOFFAH56CA
桃園區,土地,中路三段61~90地號,110.0,住,,,1080522,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,24960000,226909,,0.0,0,,RPTOMLSJPHOFFAH66CA
桃園區,房地(土地+建物),桃園市桃園區復興路362巷61~90號,27.0,住,,,1080604,土地3建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730131,106.28,3,2,2,有,無,5050000,47516,,0.0,0,,RPQPMLSJPHOFFAH09CA
桃園區,房地(土地+建物)+車位,桃園市桃園區正光一街271~300號,27.29,住,,,1080330,土地1建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080108,183.97,4,2,2,有,有,13050000,80285,坡道平面,45.09,1900000,,RPXOMLSJPHOFFAH07CA
桃園區,房地(土地+建物),桃園市桃園區國聖二街31~60號,17.33,住,,,1080512,土地1建物1車位0,十層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880902,102.10000000000001,3,2,2,有,有,6700000,65622,,0.0,0,,RPUNMLTJPHOFFAH76CA
桃園區,土地,大樹林段361~390地號,0.63,工,,,1080408,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,36380,0,,0.0,0,,RPSNMLLKPHOFFAH48CA
桃園區,房地(土地+建物)+車位,桃園市桃園區中山路788巷1~30號,7.82,住,,,1080419,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941227,103.28999999999999,1,2,1,有,有,3600000,34853,坡道平面,22.07,0,,RPQOMLPKPHOFFAH78CA
桃園區,房地(土地+建物)+車位,桃園市桃園區文中三路121~150號,15.51,住,,,1080621,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070824,131.85,2,2,1,有,有,8350000,74111,坡道平面,40.77,1600000,,RPQSMLPKPHOFFAH56CA
桃園區,房地(土地+建物)+車位,桃園市桃園區正光路86巷1~30號,24.36,住,,,1080619,土地1建物1車位1,十三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070221,171.14,3,2,2,有,有,10700000,76733,坡道平面,53.85,1700000,,RPRSMLPKPHOFFAH66CA
桃園區,房地(土地+建物)+車位,桃園市桃園區正光路86巷1~30號,20.74,住,,,1080612,土地1建物1車位1,十層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070221,153.74,2,2,1,有,有,9500000,78586,坡道平面,53.85,1650000,,RPUSMLPKPHOFFAH96CA
桃園區,房地(土地+建物)+車位,桃園市桃園區法院後街1~30號,26.23,住,,,1080618,土地1建物1車位3,一層,十二層,店面(店鋪),見其他登記事項,鋼筋混凝土造,1070221,288.84,1,1,1,有,有,21000000,126010,坡道平面,163.85,5250000,,RPOTMLPKPHOFFAH09CA
桃園區,房地(土地+建物),桃園市桃園區寶山街151~180號,14.97,住,,,1080506,土地1建物1車位0,五層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0911108,89.35,3,2,1,有,有,5000000,55960,,0.0,0,,RPWRMLQKPHOFFAH17CA
桃園區,房地(土地+建物)+車位,桃園市桃園區莊敬路二段151~180號,6.81,住,,,1080530,土地2建物1車位1,三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0920819,54.28,3,2,2,有,有,7500000,138172,坡道平面,0.0,0,,RPOPMLRKPHOFFAH88CA
桃園區,房地(土地+建物)+車位,桃園市桃園區永安路509巷14弄1~30號,118.38,住,,,1080531,土地14建物1車位1,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0880723,237.56,4,2,4,有,有,17950000,75560,其他,0.0,0,,RPQVMLTKPHOFFAH27CA
桃園區,房地(土地+建物)+車位,桃園市桃園區大有路151~180號,18.94,住,,,1080424,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080412,126.60999999999999,2,2,1,有,有,7000000,61426,坡道平面,38.7,1600000,,RPRVMLTKPHOFFAH37CA
桃園區,房地(土地+建物)+車位,桃園市桃園區大有路151~180號,18.94,住,,,1080507,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080412,126.60999999999999,2,2,1,有,有,6880000,61199,坡道平面,38.7,1500000,,RPSVMLTKPHOFFAH47CA
桃園區,房地(土地+建物)+車位,桃園市桃園區大有路151~180號,18.94,住,,,1080507,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080412,126.60999999999999,2,2,1,有,有,6900000,60289,坡道平面,38.7,1600000,,RPTVMLTKPHOFFAH57CA
桃園區,房地(土地+建物)+車位,桃園市桃園區大有路151~180號,18.94,住,,,1080531,土地1建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080412,126.5,2,2,1,有,有,7350000,65490,坡道平面,38.7,1600000,,RPUVMLTKPHOFFAH67CA
桃園區,房地(土地+建物)+車位,桃園市桃園區大有路151~180號,37.5,住,,,1070208,土地1建物1車位2,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080412,251.57999999999998,4,4,2,有,有,13050000,58847,坡道平面,77.4,2800000,,RPTOMLOLPHOFFAH09CA
桃園區,房地(土地+建物)+車位,桃園市桃園區大有路151~180號,40.53,住,,,1070130,土地1建物1車位2,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080412,266.40999999999997,4,4,2,有,有,13500000,55553,坡道平面,77.4,3000000,,RPUOMLOLPHOFFAH56CA
桃園區,土地,埔子段埔子小段2131~2160地號,33.84,其他,,,1080606,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3415920,100943,,0.0,0,包含公共設施保留地之交易。;,RPXOMLOLPHOFFAH86CA
桃園區,土地,大樹林段331~360地號,22.67,其他,,,1080606,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2094410,92387,,0.0,0,包含公共設施保留地之交易。;,RPPPMLOLPHOFFAH78CA
桃園區,土地,桃園段公館頭小段1~30地號,30.14,其他,,,1080606,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1624658,53904,,0.0,0,包含公共設施保留地之交易。;,RPSPMLOLPHOFFAH09CA
桃園區,房地(土地+建物)+車位,桃園市桃園區樹仁三街131巷26弄1~30號,45.64,工,,,1080605,土地1建物1車位1,二層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1010618,147.56,3,2,2,有,有,6900000,46761,坡道平面,26.52,0,,RPPQNLTLPHOFFAH86CA
中壢區,房地(土地+建物),桃園市中壢區九和一街61~90號,14.55,商,,,1080601,土地1建物1車位0,七層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0901026,144.97,3,2,2,有,有,10500000,72429,,0.0,0,,RPSRMLLJPHOFFBH88CA
中壢區,土地,雙嶺段931~960地號,2089.99,農,,,1080603,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,20000000,9569,,0.0,0,,RPVNMLMJPHOFFBH88CA
觀音區,土地,樹林子段過溪子小段61~90地號,29.33,住,,,1080505,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,354936,12101,,0.0,0,,RPTOMLMJPHOFFBH78CA
中壢區,房地(土地+建物),桃園市中壢區龍東路445巷241~270號,78.11,住,,,1080427,土地2建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0780727,147.75,12,0,12,有,無,11000000,74450,,0.0,0,,RPVOMLMJPHOFFBH98CA
觀音區,土地,甘泉段241~270地號,163.8,住,,,1080224,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5200000,31746,,0.0,0,,RPXOMLMJPHOFFBH56CA
觀音區,房地(土地+建物),桃園市觀音區仁愛路二段421~450號,1455.0,,特定農業區,農牧用地,1080617,土地2建物1車位0,一層，二層，三層，見其他登記事項,三層,農舍,農舍,鋼筋混凝土造,1011030,344.85,3,2,2,有,無,25300000,,,0.0,0,,RPPQMLMJPHOFFBH58CA
中壢區,房地(土地+建物)+車位,桃園市中壢區龍慈路239巷1~30號,13.25,住,,,1080526,土地1建物1車位1,十五層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890302,163.47,3,2,2,有,有,6400000,39151,坡道平面,41.37,0,,RPWPMLNJPHOFFBH66CA
中壢區,車位,桃園市中壢區慈惠三街158巷1~30號,2.16,住,,,1080604,土地0建物0車位1,地下一層，地下二層,十五層,其他,見其他登記事項,鋼筋混凝土造,0791127,32.68,0,0,0,有,有,800000,,坡道平面,0.0,800000,,RPQNMLOJPHOFFBH58CA
中壢區,房地(土地+建物),桃園市中壢區復華街335巷1~30號,34.0,住,,,1080525,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0740902,87.48,3,2,1,有,無,3550000,40581,,0.0,0,,RPTNMLOJPHOFFBH88CA
中壢區,房地(土地+建物),桃園市中壢區龍安街35巷1~30號,13.96,住,,,1080604,土地1建物1車位0,五層，夾層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0840517,63.3,2,2,1,有,無,2150000,33965,,0.0,0,,RPWNMLOJPHOFFBH56CA
中壢區,房地(土地+建物),桃園市中壢區元化路271巷26弄1~30號,37.0,其他,,,1080521,土地1建物1車位0,全,三層,透天厝,住家用,加強磚造,0590128,75.09,0,0,0,有,無,3200000,42616,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPQRMLPJPHOFFBH09CA
中壢區,房地(土地+建物)+車位,桃園市中壢區中華路一段743巷2弄31~60號,15.15,其他,,,1080616,土地1建物1車位1,六層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1021213,109.52000000000001,4,2,2,有,有,5250000,47936,坡道平面,0.0,0,含增建或未登記建物。;,RPSPMLSJPHOFFBH76CA
中壢區,房地(土地+建物),桃園市中壢區興仁路二段91~120號,7.04,住,,,1080614,土地1建物1車位0,九層,十層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0950520,31.66,1,1,1,有,有,1500000,47378,,0.0,0,,RPWNMLTJPHOFFBH07CA
觀音區,房地(土地+建物),桃園市觀音區仁德街301~330號,16.26,,工業區,丁種建築用地,1080515,土地1建物1車位0,四層,五層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1050428,68.15,2,0,2,有,有,3000000,44021,,0.0,0,,RPQOMLTJPHOFFBH56CA
中壢區,房地(土地+建物),桃園市中壢區吉林二路43巷1~30號,23.6,,工業區,丁種建築用地,1080603,土地2建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710930,86.35,3,1,1,有,無,2000000,23162,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPQNMLLKPHOFFBH38CA
觀音區,房地(土地+建物),桃園市觀音區忠富路崙坪段451~480號,105.0,,特定農業區,甲種建築用地,1080506,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1000414,208.96,3,2,2,有,有,8180000,39146,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPRPMLLKPHOFFBH68CA
中壢區,房地(土地+建物),桃園市中壢區大智街1~30號,97.0,住,,,1080529,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0760518,156.04,6,2,4,有,無,8600000,55114,,0.0,0,,RPSPMLLKPHOFFBH78CA
中壢區,房地(土地+建物),桃園市中壢區興仁路二段91~120號,7.04,住,,,1080526,土地1建物1車位0,六層,十層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0950520,31.65,1,0,1,有,有,1600000,50553,,0.0,0,,RPTQMLPKPHOFFBH76CA
中壢區,房地(土地+建物),桃園市中壢區實踐路211~240號,8.63,住,,,1080608,土地2建物2車位0,十層,十層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0930410,57.41,1,0,1,有,無,3000000,52256,,0.0,0,,RPPRMLOLPHOFFBH09CA
觀音區,土地,三座屋段新興小段511~540地號,597.0,,特定農業區,農牧用地,1080520,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,900000,1508,,0.0,0,,RPTQMLQLPHOFFBH96CA
觀音區,房地(土地+建物),桃園市觀音區安和街241~270號,110.0,,工業區,丁種建築用地,1080604,土地1建物1車位0,全,五層,透天厝,見其他登記事項,鋼筋混凝土造,1080315,454.43,22,0,22,有,無,20300000,44671,,0.0,0,,RPSSMLKMPHOFFBH56CA
觀音區,房地(土地+建物),桃園市觀音區安和街241~270號,111.0,,工業區,丁種建築用地,1080226,土地1建物1車位0,全,五層,透天厝,見其他登記事項,鋼筋混凝土造,1080315,455.14,22,0,22,有,無,20000000,43943,,0.0,0,,RPUSMLKMPHOFFBH76CA
大溪區,房地(土地+建物),桃園市大溪區文化路121~150號,33.02,住,,,1080531,土地1建物1車位0,一層，見其他登記事項,八層,店面(店鋪),見其他登記事項,鋼筋混凝土造,1070803,142.24,1,1,2,有,有,14500000,101940,,0.0,0,土地及建物分次登記案件。前案土地登記收件字號：;,RPTNMLMJPHOFFCH78CA
大溪區,土地,三層段八結小段91~120地號,1151.0,,風景區,農牧用地,1080624,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5222700,4538,,0.0,0,,RPUNMLMJPHOFFCH88CA
大溪區,土地,溪崁段421~450地號,36.09,,風景區,農牧用地,1080418,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,180000,4988,,0.0,0,"本案買賣移轉所產生土地增值稅,相關稅賦,規費服務費代辦費等相關費用全數由買受人負擔.",RPOOMLMJPHOFFCH38CA
龍潭區,房地(土地+建物)+車位,桃園市龍潭區百年二街15巷1~30號,36.5,,鄉村區,乙種建築用地,1080511,土地2建物3車位1,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860130,153.26,3,2,2,有,有,5100000,33279,坡道平面,40.33,0,,RPPNMLNJPHOFFCH48CA
大溪區,房地(土地+建物)+車位,桃園市大溪區美山路一段601巷142弄1~30號,31.51,,特定農業區,甲種建築用地,1080528,土地1建物1車位1,五層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0841208,123.62,4,2,2,有,有,2500000,20223,坡道平面,0.0,0,,RPRNMLNJPHOFFCH68CA
龍潭區,房地(土地+建物),桃園市龍潭區德林路121巷23弄1~30號,75.0,,鄉村區,乙種建築用地,1080613,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0701212,75.0,3,2,2,有,無,2500000,33333,,0.0,0,,RPVNMLOJPHOFFCH56CA
大溪區,土地,大鶯段1051~1080地號,473.09,,鄉村區,乙種建築用地,1080507,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9600000,20292,,0.0,0,,RPQNMLTJPHOFFCH56CA
龍潭區,房地(土地+建物),桃園市龍潭區渴望一路60巷1~30號,151.66,,山坡地保育區,丙種建築用地,1080609,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0941116,201.34,4,1,3,有,無,4600000,22847,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPUOMLKKPHOFFCH88CA
大溪區,房地(土地+建物)+車位,桃園市大溪區埔頂路二段331~360號,21.33,住,,,1080411,土地1建物1車位1,四層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1060926,135.62,2,1,1,有,有,6570000,60277,坡道平面,49.02,1350000,,RPQNMLLKPHOFFCH48CA
大溪區,房地(土地+建物)+車位,桃園市大溪區埔頂路二段331~360號,28.76,住,,,1080603,土地1建物1車位1,十層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1060926,165.75,3,1,2,有,有,7580000,53371,坡道平面,49.02,1350000,,RPRNMLLKPHOFFCH58CA
龍潭區,房地(土地+建物),桃園市龍潭區德湖街100巷1~30號,29.35,,一般農業區,甲種建築用地,1080526,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0840707,88.17,2,2,1,有,無,1820000,20642,,0.0,0,,RPOOMLTLPHOFFCH66CA
龍潭區,土地,聖德段931~960地號,396.9,,一般農業區,農牧用地,1080514,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2460000,6198,,0.0,0,,RPXOMLTLPHOFFCH57CA
龍潭區,土地,聖德段931~960地號,606.68,,一般農業區,農牧用地,1080514,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5180000,8538,,0.0,0,,RPOPMLTLPHOFFCH76CA
楊梅區,土地,長紅段31~60地號,2659.1,,山坡地保育區,丁種建築用地,1080418,土地10建物0車位0,,,其他,,,,0.0,0,0,0,有,無,88462000,33268,,0.0,0,,RPWNMLMJPHOFFDH56CA
楊梅區,房地(土地+建物),桃園市楊梅區文化街331~360號,19.42,住,,,1080525,土地1建物1車位0,五層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830618,122.55,3,2,2,有,有,3120000,25459,,0.0,0,,RPOOMLNJPHOFFDH58CA
楊梅區,房地(土地+建物)+車位,桃園市楊梅區新農街379巷1~30號,18.76,住,,,1080604,土地2建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060509,136.67000000000002,2,1,1,有,有,5500000,40243,坡道平面,35.97,0,,RPQOMLNJPHOFFDH78CA
楊梅區,土地,員富段271~300地號,537.34,住,,,1080330,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,15000000,27915,,0.0,0,,RPSNMLOJPHOFFDH98CA
新屋區,房地(土地+建物),桃園市新屋區望間路511~540號,2184.0,,特定農業區,甲種建築用地,1070704,土地4建物3車位0,一層,一層,工廠,商業用,鋼造,0700129,898.47,0,0,0,無,無,48875000,,,0.0,0,,RPXOMLOJPHOFFDH96CA
新屋區,土地,十五間段十五間小段331~360地號,2344.0,,特定農業區,農牧用地,1070704,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6125000,2613,,0.0,0,,RPPPMLOJPHOFFDH88CA
楊梅區,土地,國聯段211~240地號,20013.98,工,,,1080227,土地7建物0車位0,,,其他,,,,0.0,0,0,0,有,無,635612328,31758,,0.0,0,關係人買賣,RPSNMLPJPHOFFDH09CA
楊梅區,土地,國聯段301~330地號,19.11,其他,,,1080227,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,442228,23141,,0.0,0,關係人買賣,RPTNMLPJPHOFFDH56CA
楊梅區,土地,四湖段361~390地號,439.0,,特定農業區,甲種建築用地,1080501,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4200000,9567,,0.0,0,二親等買賣,RPPOMLSJPHOFFDH56CA
新屋區,房地(土地+建物),桃園市新屋區新文路1651~1680號,1886.0,,特定農業區,農牧用地,1080418,土地1建物1車位0,一層，騎樓,一層,農舍,農舍,加強磚造,0740709,162.91,7,5,4,有,無,9000000,,,0.0,0,含增建或未登記建物。;,RPSRMLKKPHOFFDH09CA
楊梅區,建物,桃園市楊梅區富豐南路1~30號,0.0,,,,1080227,土地0建物4車位0,一層，二層，三層，四層，五層，六層，夾層，地下層,六層,工廠,工業用,鋼筋混凝土造,0790123,10023.52,0,0,0,無,有,27743037,,,0.0,0,關係人買賣,RPPNMLMKPHOFFDH58CA
新屋區,房地(土地+建物),桃園市新屋區中華路885巷1~30號,8.14,,特定農業區,甲種建築用地,1070929,土地1建物1車位0,三層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080327,65.43,2,1,1,有,無,2800000,42794,,0.0,0,,RPQNMLQKPHOFFDH09CA
楊梅區,房地(土地+建物)+車位,桃園市楊梅區梅獅路二段61~90號,11.94,商,,,1080617,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080425,136.70999999999998,2,2,1,有,有,5890000,47036,坡道平面,37.0,1200000,,RPRQMLTKPHOFFDH17CA
楊梅區,房地(土地+建物)+車位,桃園市楊梅區梅獅路二段61~90號,11.41,商,,,1080515,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080425,131.09,2,2,1,有,有,5020000,40555,坡道平面,38.13,1250000,,RPSQMLTKPHOFFDH27CA
楊梅區,房地(土地+建物)+車位,桃園市楊梅區梅獅路二段61~90號,11.94,商,,,1080515,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080425,137.84,2,2,1,有,有,5800000,46134,坡道平面,38.13,1200000,,RPTQMLTKPHOFFDH37CA
楊梅區,房地(土地+建物)+車位,桃園市楊梅區梅獅路二段61~90號,11.94,商,,,1080617,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080425,136.70999999999998,2,2,1,有,有,5900000,47638,坡道平面,37.0,1150000,,RPUQMLTKPHOFFDH47CA
楊梅區,房地(土地+建物),桃園市楊梅區梅獅路二段91~120號,22.51,商,,,1080617,土地1建物1車位0,一層，見其他登記事項,十五層,店面(店鋪),見其他登記事項,鋼筋混凝土造,1080425,184.07,0,0,0,無,有,16710000,90781,,0.0,0,,RPVQMLTKPHOFFDH57CA
楊梅區,房地(土地+建物)+車位,桃園市楊梅區梅獅路二段91~120號,16.13,商,,,1080515,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080425,169.45,3,2,2,有,有,6860000,42339,坡道平面,38.13,1300000,,RPWQMLTKPHOFFDH67CA
楊梅區,房地(土地+建物)+車位,桃園市楊梅區梅獅路二段91~120號,15.77,商,,,1080619,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080425,167.45,3,2,2,有,有,6770000,42685,坡道平面,38.13,1250000,,RPXQMLTKPHOFFDH77CA
