鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price Yuan,the unit price a Yuan square meter,the berth category,berth shifting total area square meter,the berth total price Yuan,the note,serial number
南區,房地(土地+建物)+車位,臺中市南區復興路一段301~330號,10.2,商,,,1080525,土地2建物1車位1,五層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0941219,97.57,2,1,1,有,有,5600000,57395,坡道平面,19.86,0,,RPUOMLMJPHOFFAB18CA
西區,房地(土地+建物),臺中市西區五權五街246巷1~30號,68.0,住,,,1080516,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0781024,171.32,4,3,4,有,無,14000000,81718,,0.0,0,含增建或未登記建物。;頂樓、天井,RPQNMLNJPHOFFAB77CA
西區,房地(土地+建物)+車位,臺中市西區三民西路61~90號,24.53,住,,,1080607,土地2建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1041214,173.70999999999998,3,2,2,有,有,14000000,80594,坡道平面,23.33,0,,RPSOMLNJPHOFFAB08CA
南區,房地(土地+建物),臺中市南區忠孝路195巷1~30號,22.9,住,,,1080507,土地1建物1車位0,一層，地下層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0681018,139.4,3,2,1,有,無,5200000,37303,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPUNMLOJPHOFFAB28CA
南區,房地(土地+建物),臺中市南區南門里忠明南路1305巷2弄1~30號,97.0,住,,,1080606,土地2建物1車位0,全,一層,透天厝,見其他登記事項,加強磚造,0571019,44.31,5,0,5,有,無,7800000,176032,,0.0,0,,RPQOMLOJPHOFFAB97CA
西區,房地(土地+建物)+車位,臺中市西區臺灣大道二段241~270號,18.0,商,,,1080321,土地1建物1車位1,十三層,二十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070910,203.14,3,2,3,有,有,20700000,110264,坡道平面,29.92,1600000,,RPSOMLPJPHOFFAB28CA
南區,土地,頂橋子頭段361~390地號,20.88,其他,,,1080610,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1317220,63085,,0.0,0,包含公共設施保留地之交易。;,RPWOMLPJPHOFFAB68CA
南區,房地(土地+建物)+車位,臺中市南區文心南路871~900號,18.84,住,,,1080604,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1000127,179.76,4,2,2,有,有,12400000,68981,坡道平面,17.64,0,,RPWOMLTJPHOFFAB09CA
西區,房地(土地+建物)+車位,臺中市西區五權六街1~30號,20.7,其他,,,1080607,土地2建物1車位2,十六層,二十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼骨鋼筋混凝土造,0991223,301.2,4,2,2,有,有,32980000,115073,坡道平面,49.36,4000000,含增建或未登記建物。,RPSOMLNKPHOFFAB18CA
南區,房地(土地+建物)+車位,臺中市南區工學五街31~60號,19.59,住,,,1080531,土地1建物1車位1,七層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1040529,147.07999999999998,3,2,2,有,有,10600000,72070,坡道平面,0.0,0,,RPQNMLPKPHOFFAB08CA
南區,房地(土地+建物),臺中市南區南和一街16巷1~30號,27.13,住,,,1080529,土地1建物1車位0,一層，二層，三層,十二層,店面(店鋪),住商用,鋼筋混凝土造,0830718,152.77,2,3,3,有,有,6300000,41238,,0.0,0,,RPXNMLPKPHOFFAB78CA
西區,房地(土地+建物)+車位,臺中市西區英才路481~510號,29.9,住,,,1080611,土地1建物1車位1,十六層,十六層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0850103,226.69,3,2,2,有,有,15000000,66170,坡道平面,0.0,0,,RPRNMLQKPHOFFAB28CA
東區,房地(土地+建物),臺中市東區十甲東路511~540號,123.66,住,,,1080525,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0861020,192.1,5,2,4,有,無,22000000,114524,,0.0,0,,RPUNMLQKPHOFFAB58CA
西區,房地(土地+建物)+車位,臺中市西區臺灣大道二段241~270號,18.0,商,,,1080614,土地1建物1車位1,十八層,二十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070910,203.14,3,2,3,有,有,21510000,114941,坡道平面,29.92,1600000,,RPROMLRKPHOFFAB48CA
西區,房地(土地+建物),臺中市西區民權路181~210號,8.31,商,,,1080606,土地3建物1車位0,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0720819,102.67,3,1,2,有,無,3200000,31168,,0.0,0,,RPXNMLTKPHOFFAB56CA
南區,房地(土地+建物),臺中市南區忠明南路811~840號,8.88,商,,,1080329,土地2建物1車位0,十二層,十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0931224,129.19,3,2,2,有,有,7900000,61150,,0.0,0,含增建或未登記建物。,RPSPMLTKPHOFFAB88CA
北屯區,房地(土地+建物),臺中市北屯區中平路509巷62弄1~30號,119.0,住,,,1080523,土地1建物1車位0,全,一層,透天厝,住家用,加強磚造,0620601,63.02,3,2,1,有,無,12400000,196763,,0.0,0,,RPQQMLLJPHOFFBB97CA
北屯區,房地(土地+建物)+車位,臺中市北屯區建和路一段391~420號,23.57,住,,,1080505,土地2建物1車位2,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021011,159.03,3,2,2,有,有,8100000,50934,坡道機械,31.28,0,,RPSRMLLJPHOFFBB28CA
北區,房地(土地+建物),臺中市北區梅亭街61~90號,16.07,住,,,1080609,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0800620,95.22,5,0,5,有,無,5200000,54610,,0.0,0,,RPRSMLLJPHOFFBB28CA
北屯區,房地(土地+建物)+車位,臺中市北屯區北屯路181~210號,18.56,商,,,1080508,土地1建物3車位1,九層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830208,203.12,4,2,2,有,有,10600000,52183,坡道平面,0.0,0,,RPVNMLMJPHOFFBB28CA
北區,房地(土地+建物),臺中市北區忠明七街1~30號,16.01,住,,,1080604,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1011220,78.8,3,2,2,有,有,5200000,65990,,0.0,0,,RPVSMLMJPHOFFBB78CA
北屯區,房地(土地+建物)+車位,臺中市北屯區文心路四段631~660號,5.28,住,,,1080525,土地1建物1車位1,七層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860416,86.4,2,2,1,有,有,5160000,59722,坡道機械,0.0,0,,RPPNMLNJPHOFFBB77CA
北屯區,房地(土地+建物)+車位,臺中市北屯區遼寧路二段61~90號,22.69,住,,,1080605,土地1建物1車位1,九層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830207,168.56,4,2,2,有,有,7020000,41647,坡道平面,0.0,0,,RPVNMLNJPHOFFBB38CA
北區,房地(土地+建物),臺中市北區健行路421~450號,4.68,住,,,1080620,土地1建物1車位0,十二層,十六層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0840526,39.14,1,0,1,有,有,1770000,45222,,0.0,0,,RPRSMLNJPHOFFBB48CA
北區,房地(土地+建物),臺中市北區健行路421~450號,5.4,住,,,1080620,土地1建物1車位0,十層,十六層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0840526,44.41,1,0,1,有,有,2030000,45710,,0.0,0,,RPWSMLNJPHOFFBB98CA
北屯區,房地(土地+建物),臺中市北屯區文心路四段661~690號,2.39,商,,,1080526,土地1建物1車位0,二十一層,二十四層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0841124,33.31,1,1,1,有,有,1800000,54038,,0.0,0,,RPPTMLNJPHOFFBB38CA
北區,房地(土地+建物),臺中市北區太原路一段511~540號,22.72,住,,,1080403,土地2建物1車位0,十層,十一層,辦公商業大樓,商業用,鋼筋混凝土造,0800604,191.76999999999998,0,0,0,無,有,5850000,30505,,0.0,0,,RPUTMLNJPHOFFBB88CA
北區,房地(土地+建物)+車位,臺中市北區錦平北街1~30號,21.78,住,,,1080408,土地4建物1車位1,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0890729,121.88,3,2,2,有,有,6500000,53331,坡道機械,4.24,0,,RPROMLOJPHOFFBB18CA
北區,房地(土地+建物),臺中市北區健行路421~450號,3.96,住,,,1080620,土地1建物1車位0,十二層,十六層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0840526,33.730000000000004,1,0,1,有,有,1530000,45360,,0.0,0,,RPPSMLNJPHOFFBB28CA
北屯區,房地(土地+建物)+車位,臺中市北屯區太和東街121~150號,15.5,住,,,1080615,土地1建物1車位1,五層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030423,128.5,2,2,1,有,有,6500000,50584,坡道平面,30.11,0,,RPQNMLPJPHOFFBB08CA
北屯區,房地(土地+建物)+車位,臺中市北屯區太原路三段151~180號,17.73,住,,,1080530,土地1建物1車位1,三層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0880916,130.36,3,2,2,有,有,7000000,53697,坡道平面,0.0,0,,RPRNMLPJPHOFFBB18CA
北屯區,房地(土地+建物),臺中市北屯區大鵬路132巷9弄1~30號,80.0,住,,,1080527,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0960410,173.27,7,3,4,有,無,10300000,59445,,0.0,0,含增建或未登記建物。;,RPTOMLPJPHOFFBB48CA
北區,房地(土地+建物)+車位,臺中市北區錦南街1~30號,12.8,住,,,1080522,土地1建物1車位1,十七層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830517,134.6,3,1,2,有,有,5000000,37147,坡道機械,0.0,0,,RPVOMLPJPHOFFBB68CA
北屯區,房地(土地+建物)+車位,臺中市北屯區祥順東路二段31~60號,21.78,住,,,1080515,土地1建物1車位1,八層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071009,151.67000000000002,3,2,2,有,有,7850000,55417,坡道平面,31.13,1170000,,RPUQMLPJPHOFFBB78CA
北區,房地(土地+建物),臺中市北區永興街1~30號,27.8,住,,,1080414,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680509,91.62,4,2,2,有,無,4700000,51299,,0.0,0,,RPVQMLPJPHOFFBB88CA
北屯區,房地(土地+建物),臺中市北屯區思齊街61~90號,175.13,住,,,1080306,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1050420,387.32,5,2,5,有,有,33680000,86957,,0.0,0,,RPSRMLSJPHOFFBB98CA
北區,房地(土地+建物),臺中市北區五權路241~270號,19.65,住,,,1080529,土地1建物1車位0,十二層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0890705,149.85,3,2,2,有,有,6600000,44044,,0.0,0,,RPWQMLTJPHOFFBB76CA
北屯區,房地(土地+建物)+車位,臺中市北屯區東山路一段218巷8弄31~60號,97.94,住,,,1080510,土地1建物1車位1,全,五層,透天厝,見其他登記事項,鋼筋混凝土造,0881103,263.52,4,3,4,有,有,16200000,61475,坡道平面,20.92,0,,RPTSMLTJPHOFFBB66CA
北屯區,房地(土地+建物),臺中市北屯區梅川東路四段91~120號,4.17,住,,,1080519,土地1建物1車位0,七層,十七層,套房(1房1廳1衛),商業用,鋼筋混凝土造,0831222,45.22,1,1,1,有,有,2650000,58602,,0.0,0,,RPOOMLMKPHOFFBB77CA
北屯區,房地(土地+建物)+車位,臺中市北屯區熱河路二段211~240號,15.24,住,,,1080601,土地2建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951124,157.94,3,2,2,有,有,12500000,79144,坡道平面,26.16,0,,RPRVMLPKPHOFFBB09CA
北屯區,房地(土地+建物)+車位,臺中市北屯區軍福十六路271~300號,13.52,商,,,1080602,土地1建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030613,139.23000000000002,3,2,2,有,有,7350000,52790,坡道機械,15.48,0,,RPQNMLQKPHOFFBB28CA
北屯區,房地(土地+建物),臺中市北屯區太原路三段139巷1~30號,13.95,住,,,1080606,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830228,88.05,2,1,1,有,有,4200000,47700,,0.0,0,,RPRNMLQKPHOFFBB38CA
北屯區,房地(土地+建物)+車位,臺中市北屯區北屯路181~210號,11.24,住,,,1080526,土地1建物2車位1,八層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830208,117.71000000000001,3,2,2,有,有,6400000,54371,坡道機械,0.0,0,,RPTOMLRKPHOFFBB78CA
北屯區,車位,臺中市北屯區敦化路481~510號,2.9,住,,,1080506,土地0建物0車位1,,,其他,,,,8.27,0,0,0,有,有,660000,,坡道平面,8.27,660000,,RPOSMLRKPHOFFBB68CA
北屯區,房地(土地+建物)+車位,臺中市北屯區長生一街1~30號,24.29,商,,,1080506,土地2建物1車位1,三層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080104,167.95,3,2,2,有,有,12000000,78630,坡道平面,31.87,1300000,,RPSTMLRKPHOFFBB56CA
北屯區,房地(土地+建物)+車位,臺中市北屯區長生一街1~30號,17.48,商,,,1080506,土地2建物1車位1,三層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080104,129.72,2,2,1,有,有,8800000,76137,坡道平面,31.87,1350000,,RPTTMLRKPHOFFBB66CA
北屯區,房地(土地+建物),臺中市北屯區北屯路421~450號,72.61,住,,,1080427,土地2建物1車位0,全,五層,透天厝,見其他登記事項,鋼筋混凝土造,0951102,224.92,4,3,4,有,有,16600000,73804,,0.0,0,含增建或未登記建物。;,RPSNMLSKPHOFFBB68CA
北屯區,土地,北屯段541~570地號,185.25,住,,,1080527,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,39024000,210656,,0.0,0,,RPQQMLSKPHOFFBB78CA
北屯區,房地(土地+建物)+車位,臺中市北屯區崇興路一段1~30號,35.4,住,,,1080616,土地1建物1車位1,八層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070502,181.15,3,2,2,有,有,14570000,89783,坡道平面,36.69,1600000,,RPQPMLTKPHOFFBB78CA
北區,房地(土地+建物),臺中市北區天津路二段91~120號,189.0,住,,,1080523,土地1建物1車位0,全,一層,透天厝,商業用,鋼造,0790312,129.28,0,0,0,無,無,51300000,396813,,0.0,0,,RPWOMLMLPHOFFBB68CA
北屯區,土地,溝背段61~90地號,1744.2,住,,,1080425,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,274360000,157298,,0.0,0,,RPRPMLOLPHOFFBB48CA
西屯區,房地(土地+建物),臺中市西屯區西屯路二段上石北2巷31~60號,4.61,商,,,1080423,土地1建物1車位0,二層,八層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0831109,35.81,1,0,1,有,有,2300000,64228,,0.0,0,,RPTRMLLJPHOFFCB48CA
西屯區,土地,東林段601~630地號,356.78,農,,,1080521,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,14500000,40641,,0.0,0,含增建或未登記建物。;,RPQOMLMJPHOFFCB97CA
西屯區,房地(土地+建物),臺中市西屯區西屯路二段268之8巷1~30號,7.4,住,,,1080530,土地1建物2車位0,四層,十三層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0860408,73.09,1,1,1,有,有,3400000,46518,,0.0,0,,RPQPMLMJPHOFFCB08CA
西屯區,房地(土地+建物)+車位,臺中市西屯區國安一路91~120號,9.52,住,,,1080527,土地1建物1車位1,十一層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971127,107.07,2,2,1,有,有,7780000,72663,坡道機械,13.92,0,,RPRPMLMJPHOFFCB18CA
南屯區,車位,臺中市南屯區大墩路781~810號,0.43,住,,,1080619,土地0建物0車位1,,,其他,,,,10.98,0,0,0,有,有,1300000,,坡道平面,10.98,1300000,單獨車位交易。;,RPRQMLMJPHOFFCB28CA
西屯區,房地(土地+建物),臺中市西屯區國安一路231巷1~30號,30.42,住,,,1080612,土地1建物1車位0,三層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0850923,138.29,3,2,2,有,有,2350000,16993,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPPQMLNJPHOFFCB18CA
南屯區,房地(土地+建物)+車位,臺中市南屯區忠勇路31~60號,10.43,住,,,1080531,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021017,111.38,2,2,1,有,有,6900000,61950,坡道機械,14.11,0,,RPQQMLNJPHOFFCB28CA
南屯區,房地(土地+建物)+車位,臺中市南屯區忠勇路31~60號,14.23,住,,,1080602,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021017,152.42000000000002,3,2,2,有,有,9400000,61672,坡道平面,21.95,0,,RPSQMLNJPHOFFCB48CA
南屯區,房地(土地+建物),臺中市南屯區黎明路一段361~390號,68.0,住,,,1080508,土地1建物1車位0,全,二層,透天厝,見其他登記事項,見其他登記事項,0631018,119.26,3,2,2,有,無,13350000,111940,,0.0,0,,RPPRMLNJPHOFFCB28CA
西屯區,房地(土地+建物),臺中市西屯區何厝東二街91~120號,2.54,住,,,1071125,土地1建物1車位0,六層,八層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0830427,17.88,1,0,1,有,有,1120000,62640,,0.0,0,,RPSOMLOJPHOFFCB38CA
南屯區,房地(土地+建物),臺中市南屯區南屯路二段718巷1~30號,16.67,住,,,1080619,土地10建物1車位0,一層，二層,二層,套房(1房1廳1衛),商業用,鋼筋混凝土造,0830408,18.55,1,1,1,有,無,2000000,107817,,0.0,0,,RPPPMLOJPHOFFCB18CA
南屯區,房地(土地+建物)+車位,臺中市南屯區黎明東街61~90號,17.0,住,,,1080605,土地1建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950222,169.86,4,2,2,有,有,12880000,75827,坡道平面,0.0,0,,RPTNMLNJPHOFFCB28CA
南屯區,房地(土地+建物),臺中市南屯區東興西街1~30號,6.4,住,,,1080526,土地1建物1車位0,二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0801206,54.31,1,1,1,有,有,2450000,45111,,0.0,0,,RPSSMLOJPHOFFCB78CA
西屯區,土地,西屯段811~840地號,68.0,住,,,1080612,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,15427500,226875,,0.0,0,,RPOQMLPJPHOFFCB28CA
西屯區,房地(土地+建物)+車位,臺中市西屯區四川路121~150號,27.23,住,,,1080426,土地1建物1車位1,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830328,214.0,4,2,2,有,有,12000000,56075,坡道平面,0.0,0,,RPPQMLPJPHOFFCB38CA
西屯區,土地,西屯段811~840地號,519.0,住,,,1080612,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,58089075,111925,,0.0,0,,RPQQMLPJPHOFFCB48CA
西屯區,土地,廣昌段301~330地號,117.43,其他,,,1080618,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9247640,78750,,0.0,0,包含公共設施保留地之交易。;,RPRQMLPJPHOFFCB58CA
西屯區,房地(土地+建物)+車位,臺中市西屯區國安一路91~120號,6.35,住,,,1080520,土地1建物1車位1,三層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971127,81.07,1,2,1,有,有,5700000,75809,坡道平面,21.71,1200000,,RPSNMLQJPHOFFCB48CA
西屯區,房地(土地+建物),臺中市西屯區青海路二段301~330號,7.91,住,,,1080609,土地1建物1車位0,八層,十四層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0940126,78.28,2,2,1,有,有,6580000,84057,,0.0,0,,RPWNMLQJPHOFFCB88CA
南屯區,房地(土地+建物)+車位,臺中市南屯區永春東一路571~600號,32.47,住,,,1080528,土地1建物1車位2,九層,二十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050727,319.01,4,2,3,有,有,29380000,109712,坡道平面,76.74,2800000,,RPSNMLRJPHOFFCB58CA
西屯區,房地(土地+建物),臺中市西屯區福瑞街27巷1~30號,5.18,住,,,1080602,土地1建物1車位0,六層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0830316,27.509999999999998,1,0,1,有,有,1280000,46529,,0.0,0,,RPROMLSJPHOFFCB68CA
西屯區,土地,鑫大鵬段31~60地號,343.98,住,,,1080511,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,58760000,170824,,0.0,0,,RPSPMLSJPHOFFCB88CA
西屯區,房地(土地+建物)+車位,臺中市西屯區市政北一路241~270號,13.73,其他,,,1080529,土地1建物1車位1,十八層,三十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼骨鋼筋混凝土造,1040325,245.35000000000002,0,0,0,無,有,22500000,91706,坡道平面,13.63,0,,RPUNMLKKPHOFFCB18CA
西屯區,土地,何安段271~300地號,5.41,住,,,1080618,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,268470,49625,,0.0,0,多人共有不利使用,RPTNMLMKPHOFFCB28CA
西屯區,土地,何安段241~270地號,1.8,住,,,1080619,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,89490,49717,,0.0,0,多人共有不利使用,RPUNMLMKPHOFFCB38CA
西屯區,房地(土地+建物),臺中市西屯區福安五街11巷31~60號,121.0,住,,,1080509,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0751124,141.71,4,2,3,有,無,17300000,122080,,0.0,0,含增建或未登記建物。;,RPPNMLNKPHOFFCB97CA
南屯區,房地(土地+建物)+車位,臺中市南屯區大墩十一街511~540號,14.98,住,,,1080530,土地1建物2車位1,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851214,169.6,4,2,2,有,有,10500000,61914,坡道平面,0.0,0,,RPPOMLNKPHOFFCB08CA
西屯區,房地(土地+建物),臺中市西屯區西屯路二段241~270號,5.54,住,,,1080609,土地1建物1車位0,四層,十六層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0830713,66.17,1,1,1,有,有,3880000,58637,,0.0,0,,RPSOMLNKPHOFFCB38CA
西屯區,房地(土地+建物)+車位,臺中市西屯區逢甲路253巷31~60號,12.12,住,,,1080527,土地1建物1車位1,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0810807,84.7,2,1,1,有,有,5200000,61393,坡道平面,0.0,0,,RPTOMLNKPHOFFCB48CA
南屯區,房地(土地+建物)+車位,臺中市南屯區惠德街91~120號,47.64,住,,,1080605,土地1建物1車位3,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030313,329.61,4,2,3,有,有,21500000,65229,坡道平面,111.66,0,,RPRRMLPKPHOFFCB78CA
西屯區,房地(土地+建物),臺中市西屯區西屯路二段253巷31~60號,9.42,商,,,1080527,土地1建物1車位0,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0981001,102.12,2,2,1,有,有,8300000,81277,,0.0,0,,RPPQMLQKPHOFFCB58CA
南屯區,房地(土地+建物)+車位,臺中市南屯區嶺東路901~930號,27.41,住,,,1080525,土地1建物1車位1,五層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0810115,152.82000000000002,3,2,2,有,有,6750000,44170,坡道平面,0.0,0,,RPVOMLRKPHOFFCB09CA
南屯區,房地(土地+建物)+車位,臺中市南屯區公益路二段91~120號,24.09,商,,,1050829,土地1建物1車位2,五層,二十六層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080125,347.4,3,2,2,有,有,37180000,127408,坡道平面,79.52,3050000,"雨遮不計價,每坪單價42.99萬元",RPQOMLMLPHOFFCB18CA
南屯區,房地(土地+建物)+車位,臺中市南屯區公益路二段91~120號,18.39,商,,,1040504,土地1建物1車位2,十層,二十六層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080125,269.02,3,2,2,有,有,26380000,123808,坡道平面,76.14,2500000,雨遮不計價，每坪單價:42.73萬元,RPROMLMLPHOFFCB28CA
南屯區,房地(土地+建物),臺中市南屯區永春南路61巷1~30號,19.31,商,,,1080617,土地1建物1車位0,三層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1001117,116.49000000000001,3,2,2,有,有,7200000,61808,,0.0,0,,RPVQMLNLPHOFFCB98CA
西屯區,房地(土地+建物)+車位,臺中市西屯區天水西四街1~30號,18.62,住,,,1080527,土地1建物1車位2,九層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1010427,141.03,3,2,2,有,有,10000000,70907,坡道平面,45.52,0,含增建或未登記建物。;,RPUOMLNLPHOFFCB68CA
西屯區,房地(土地+建物),臺中市西屯區工業區五路1~30號,2418.09,工,,,1080508,土地1建物1車位0,一層，二層，地下一層，見其他登記事項,二層,工廠,見其他登記事項,見其他登記事項,0700618,1757.67,0,0,0,無,無,223098350,,,0.0,0,,RPRPMLOLPHOFFCB58CA
西屯區,房地(土地+建物),臺中市西屯區國安一路235巷1~30號,30.42,住,,,1080604,土地1建物1車位0,二層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0850923,138.29,3,2,2,有,有,6180000,44689,,0.0,0,,RPUQMLKMPHOFFCB68CA
西屯區,土地,下石碑段2071~2100地號,104.0,工,,,1080605,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,16342560,157140,,0.0,0,向政府機關承購之案件。;,RPQNMLLMPHOFFCB08CA
豐原區,房地(土地+建物),臺中市豐原區三村路98巷43弄1~30號,120.0,住,,,1080609,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,0581003,77.28,3,2,1,有,無,6800000,87992,,0.0,0,,RPTOMLLJPHOFFDB28CA
后里區,土地,中社段241~270地號,1465.0,,特定農業區,農牧用地,1080316,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8000000,5461,,0.0,0,,RPQNMLMJPHOFFDB97CA
神岡區,土地,豐工段121~150地號,1092.77,,特定農業區,農牧用地,1080505,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12230720,11192,,0.0,0,,RPQOMLMJPHOFFDB08CA
后里區,房地(土地+建物),臺中市后里區三豐路四段199巷1~30號,111.11,住,,,1080530,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1050219,214.45,4,2,6,有,無,14000000,65283,,0.0,0,,RPRNMLNJPHOFFDB18CA
豐原區,土地,合作段271~300地號,260.0,其他,,,1080605,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2503086,9627,,0.0,0,包含公共設施保留地之交易。;,RPVNMLNJPHOFFDB58CA
